Edu_Level,Family_Status,Annual_Income,Kids_Count,Teens_Count,Last_Visit,Spent_Wines,Spent_Fruits,Spent_Meat,Spent_Fish,Spent_Sweets,Spent_Gold,Promo_Purchases,Web_Orders,Catalog_Orders,Store_Orders,Web_Visits,Campaign_1,Campaign_2,Campaign_3,Campaign_4,Campaign_5,Complaint_Flag,Contact_Cost,Total_Revenue,Next_Purchase,Reg_Days_Since,Age
0,4,-0.8092412820574878,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,-1.153056860011793,-0.931197126429634
4,3,-0.14738510946765424,1,1,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0.24814712518590787,1.5695267404707827
2,5,1.1097485922222754,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,1.5996630258021298,-2.0982015976498287
0,2,0.25951494723202195,0,1,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,3,11,0,-0.6462383972807096,0.8193095804006577
4,2,0.6968352341920622,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,-0.054950190761112516,-0.5977672775095785
3,5,-0.6494761192559633,1,1,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,3,11,0,-1.272308263007342,-0.014265041899481263
2,3,0.2836467578003211,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,0.5462756326747804,-0.2643374285895229
4,4,1.512521873499034,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,-1.3120587306725249,1.236096891550727
2,3,-0.8495657733328541,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,3,11,0,-0.03010614847037314,1.4861692782407687
4,3,0.319765868406619,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,0.07920763760888011,-0.18097996635950905
2,3,-1.1582485749670912,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,1.5251308989299117,-0.09762250412949515
0,2,0.9765913052428007,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,0.8195600978729135,0.9860245048606855
2,2,-1.993390012696389,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,-1.550561536663623,-0.18097996635950905
3,3,-0.5501190881213374,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,-1.307089922214377,1.1527394293207132
4,5,0.2689475767701193,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,0.13386453064850673,1.5695267404707827
2,4,-1.1400514604831784,1,0,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0.9835307769917934,-1.5146993620397313
2,5,-0.5107771624228562,1,0,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,-1.3269651560469686,-1.1812695131196758
2,3,-0.4923442322004909,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,0.7251527371681039,-1.1812695131196758
2,5,0.276375772531371,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,-0.5220181858270128,-0.5144098152795646
3,3,-0.7469466244829696,1,1,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1.236940008357335,1.402811816010755
2,3,1.1809649452349107,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,1.2518464337317787,-0.931197126429634
2,4,-0.24925750847910605,1,0,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,3,11,0,-1.068587116223279,-1.6814142864997592
4,3,1.6672956031699822,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,1.5499749412206512,-0.014265041899481263
2,4,0.7132244280145065,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,1.3810354536436233,-1.3479844375797037
3,5,-0.8602953894324399,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0.0643012122344365,-0.5977672775095785
3,5,0.4973744220843778,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,-0.631331971906266,-0.5977672775095785
0,2,-1.041126758202382,1,1,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,3,11,1,0.7251527371681039,-0.09762250412949515
2,5,0.7531951956821942,0,0,26,426,49,127,111,21,42,1,8,2,10,4,0,0,0,0,0,0,3,11,0,-0.20898325296369663,0.3191648070205743
0,2,0.46090158787040125,0,1,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,3,11,0,1.6940703865069395,0.3191648070205743
2,3,-0.045669920948504035,1,1,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,-1.3170275391306727,0.06909242033053263
2,3,-0.6454672517022718,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,-1.2375266038003068,-0.2643374285895229
4,5,1.2216431601179558,0,0,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,3,11,0,-0.38786035745702013,5.820757314201491
4,3,1.0408117913480137,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,-0.5319558027433086,-0.18097996635950905
3,3,-0.5608487042209231,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,0.5860261003399634,0.23580734479056042
2,4,-1.1737338084588012,0,0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,3,11,1,0.5661508665073719,-0.09762250412949515
3,3,1.4010596344571833,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,1.6195382596347214,-0.7644822019696063
0,3,-1.7666138775512976,1,0,96,1,11,5,4,6,9,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0.759934396375139,-1.4313418998097174
3,4,-0.8120317682958416,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,-1.2574018376328984,-1.1812695131196758
2,4,-0.8917374878927645,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,1.5648813665950947,-1.3479844375797037
2,3,0.3389848510904925,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,1.6245070680928693,0.9026670426306715
1,4,-1.0054006738268382,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,-1.461122984416961,-1.8481292109597869
2,4,-0.21793331788800763,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,1.236940008357335,0.15244988256054653
2,5,-0.049285762271441366,1,1,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,3,11,0,0.49658754809330163,0.569237193710616
2,4,0.5441445435441107,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,3,11,0,-1.2424954122584546,0.3191648070205743
2,6,-0.2658825180400027,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,-0.7207705241529277,-0.18097996635950905
2,2,-1.0336199571949796,2,1,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0.600932525714407,1.0693819670906994
4,3,0.9203099489988196,0,0,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,3,11,0,-1.3120587306725249,2.15302897608088
2,3,-0.9092271551613201,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,-1.3418715814214122,0.7359521181706438
4,6,-0.034586581241239596,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,0.7350903540843996,1.6528842027007966
3,4,-0.8367138155871965,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,-0.3381722728755414,-0.5144098152795646
2,4,-0.21718656804957492,1,0,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,3,11,0,1.5996630258021298,-1.5146993620397313
3,3,0.40858979655703614,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,1.400910687476215,1.6528842027007966
3,3,1.484734918984722,0,0,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,3,11,0,1.4257547297669542,1.0693819670906994
3,5,-0.30840795620759176,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,-1.0934311585140184,-0.014265041899481263
2,2,-1.5673102759359148,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,-0.9543045216858779,-0.5977672775095785
4,3,0.6267979598716891,0,1,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,3,11,0,-0.6462383972807096,-0.5977672775095785
4,5,-0.5916619607120414,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,-1.471060601333257,-0.5977672775095785
2,3,-0.1478960435676345,1,2,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,-0.7307081410692235,1.319454353780741
2,3,0.5015405001303709,0,1,25,626,0,70,0,7,28,2,9,3,8,6,0,1,0,1,0,0,3,11,0,-1.2077137530514195,1.1527394293207132
2,5,1.2756449642235634,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,-0.42761082512220316,-0.2643374285895229
2,3,1.0515807100706749,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,1.5648813665950947,-0.5144098152795646
2,3,0.2618338019934709,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,0.3425544858907175,1.236096891550727
2,4,0.770999283935353,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,3,11,1,-1.7294386411569465,-1.0145545886596479
2,6,-0.8676842825706162,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,0.9785619685336455,-0.18097996635950905
4,3,0.29252915061536283,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,-0.5717062704084915,-0.09762250412949515
4,3,0.08819481324632811,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,0.7102463117936603,0.569237193710616
4,5,0.9988365899034803,0,0,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,3,11,0,-0.6959264818621884,0.9026670426306715
2,5,-0.7240724978530835,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,-0.12948231763333065,1.5695267404707827
2,3,-1.3174241984224846,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,0.7152151202518081,-1.764771748729773
3,3,0.5654072626279052,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,-0.3977979743733159,1.9029565893908382
2,5,-0.7464749930060648,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,-1.4164037082936303,0.3191648070205743
0,4,-0.2578254803095445,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0.039457169943697114,-0.931197126429634
2,3,-0.31941269066870537,1,0,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,3,11,0,-1.6946569819499113,-1.3479844375797037
2,3,0.3473170071824785,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,-0.11457589225888702,0.23580734479056042
3,3,-0.8617888891093053,0,1,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,1.6245070680928693,0.7359521181706438
2,3,1.4758525261696804,0,0,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,3,11,0,-0.8251155017740331,-1.2646269753496897
2,5,0.11499920218375485,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,-0.4922053350781255,-0.6811247397395924
3,2,-0.3300637015221404,1,1,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,3,11,1,0.8046536724984699,-0.3476948908195368
4,5,0.3716453308661547,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,-1.038774265474392,-0.5144098152795646
4,4,-0.1654250134592655,0,0,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,1.2071271576084477,-0.014265041899481263
4,3,-0.26293482130934726,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0.680433461044773,0.4025222692505882
0,5,0.6236144474025812,0,1,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,3,11,0,1.2319711998991871,0.4025222692505882
2,4,-1.183873885212256,1,0,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,-0.11457589225888702,-1.3479844375797037
2,3,-0.16786177608994066,1,1,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,3,11,0,1.2667528591062223,-0.5144098152795646
4,5,0.9893646577423075,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,-1.3816220490865951,-0.09762250412949515
2,5,-0.7574011222210275,1,0,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,-1.0139302231836524,-0.6811247397395924
2,4,-1.1274353184759731,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1.674195152674348,-0.6811247397395924
2,3,0.0032225421573007754,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,0.9537179262429062,-0.18097996635950905
4,4,0.4913218181307653,0,1,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,3,11,0,1.6493511103836087,1.4861692782407687
0,5,-1.0719007120704247,1,1,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,-0.15432635992407,-0.5977672775095785
1,2,-1.6861221054928663,1,0,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,1.6692263442162,-0.5977672775095785
2,5,0.7435267504056443,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,-0.2189208698799924,0.8193095804006577
2,3,0.7537061297821744,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,1.2468776252736307,-0.8478396641996202
2,5,-1.1963328167271594,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0.049394786859992865,-1.1812695131196758
2,5,-0.6353664775718926,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,-1.3816220490865951,-0.5977672775095785
0,5,-0.6346590303565353,1,0,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,3,11,0,-0.5319558027433086,-0.5977672775095785
4,3,-0.3607983527671077,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,-0.3381722728755414,-0.2643374285895229
4,6,1.1838733393424907,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,-1.3219963475888206,0.569237193710616
2,5,0.18279622698882986,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,3,11,0,-0.7307081410692235,-0.3476948908195368
2,3,-1.0689137127166939,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,-0.010230914637781637,-1.4313418998097174
4,4,1.1928736400267588,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,3,11,1,1.1325950307362296,1.9029565893908382
3,4,-0.2368378795872778,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,-0.34810988979183716,-0.2643374285895229
3,3,-0.5501190881213374,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,-1.307089922214377,1.1527394293207132
3,3,-0.7736331055511702,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,-1.1331816261792014,-0.8478396641996202
2,5,0.9465247985901152,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,-0.3033906136685063,-0.5144098152795646
3,5,-0.03812381731802612,1,1,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,3,11,0,0.2630535505603515,-0.014265041899481263
2,3,-0.2931978410774097,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,1.4953180481810244,-0.43105235304955075
2,2,-0.11861558937645718,0,1,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,1.6940703865069395,1.1527394293207132
4,5,0.4545345629321855,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,-1.664844131201024,1.9029565893908382
2,3,0.6559605061936402,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,-0.9990237978092088,0.3191648070205743
4,4,0.5554636989898276,0,0,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,3,11,0,-1.1729320938443843,-0.014265041899481263
4,3,1.312510824668294,0,0,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,3,11,0,-1.6052184297032495,-0.3476948908195368
4,4,-0.2198984490417779,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,-1.3120587306725249,-0.3476948908195368
4,5,-0.7023774499154595,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,-1.3667156237121516,-0.2643374285895229
2,3,-0.7101593692843898,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,0.3425544858907175,-0.6811247397395924
2,3,-0.30498862800003146,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,-0.9145540540206949,1.4861692782407687
2,3,0.4771728738236192,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,1.3363161775202925,0.06909242033053263
4,2,0.6968352341920622,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,-0.054950190761112516,-0.5977672775095785
4,3,-1.3472941919597932,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0.7003086948773645,-1.3479844375797037
4,3,0.5933514276345188,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,1.554943749678799,-1.5980568242697453
2,3,0.8575436599473966,0,0,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,3,11,0,0.7251527371681039,1.1527394293207132
2,5,-0.4043063565115819,1,0,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,-0.6561760141970054,-1.0145545886596479
3,3,1.560864099881783,0,0,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,1.043156478489568,-0.5144098152795646
2,4,0.6608340314549905,0,1,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,3,11,0,-1.1828697107606803,0.3191648070205743
2,5,-1.1857211084967998,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0.2580847421022036,-0.5144098152795646
2,2,1.3061831023531536,0,0,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,3,11,1,-1.2623706460910462,1.236096891550727
2,3,0.9820936724733574,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,-0.6909576734040406,0.4858797314806021
4,3,0.9663726232431952,0,1,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,3,11,0,-0.47233010124553404,0.7359521181706438
2,5,-1.2971833475386507,1,0,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,3,11,1,-1.1282128177210535,-1.0979120508896618
2,4,-0.6413797789024297,0,1,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,3,11,1,0.7847784386658784,1.236096891550727
2,4,-0.21317770049588353,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,-0.5965503126992309,-0.5977672775095785
2,3,-0.8519632333404539,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,-1.2176513699677154,-0.5977672775095785
4,4,-0.03812381731802612,0,0,80,81,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,0,3,11,0,-0.5866126957829352,0.8193095804006577
2,4,-0.5361273543064929,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,1.5797877919695384,-0.2643374285895229
2,2,-0.7495405976059464,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,0.7649032048332869,0.4858797314806021
2,4,-0.7546106359826737,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,0.6953398864192166,-0.5144098152795646
4,4,-0.7033207128692692,0,1,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,-1.307089922214377,0.8193095804006577
4,3,-0.47575852526266965,0,1,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,-0.47233010124553404,-0.43105235304955075
2,2,-0.8433166562638647,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0.39224257047219624,-0.5977672775095785
2,4,0.35804662328206427,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,-0.035074956928521014,0.3191648070205743
2,3,-0.0014151673655971085,0,2,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,0.7847784386658784,-0.014265041899481263
4,3,0.1064705329763918,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,1.7139456203395311,-0.09762250412949515
4,5,1.0294533332792215,0,1,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,3,11,0,0.39721137893034414,-0.18097996635950905
0,5,-0.03812381731802612,0,0,53,32,2,1607,12,4,22,0,0,0,1,0,0,1,0,0,0,0,3,11,0,1.6493511103836087,-0.7644822019696063
2,3,-0.692158767915854,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,0.8543417570799486,1.4861692782407687
1,4,-1.4379653433947543,1,0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0.0643012122344365,-0.8478396641996202
3,4,-0.09570216012349561,1,0,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,3,11,0,-0.9741797555184694,0.06909242033053263
2,5,-1.1662663100744741,1,0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0.10405167989961948,-0.7644822019696063
2,4,0.32385334120646125,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,0.19349023214628125,1.4861692782407687
2,4,0.6751401862544382,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,0.5711196749655197,0.569237193710616
2,2,1.1363171654212498,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,1,-1.143119243095497,-1.5146993620397313
2,2,0.7341334234906223,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0,1.3760666451854755,-0.3476948908195368
2,3,0.3431509291364855,0,1,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,3,11,0,-1.426341325209926,0.8193095804006577
4,6,0.6027840571726162,0,0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,3,11,1,-0.7456145664436672,0.8193095804006577
2,4,-0.7546106359826737,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,0.6953398864192166,-0.5144098152795646
2,3,0.49450533059987317,0,1,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,3,11,0,0.5711196749655197,0.8193095804006577
2,5,-0.9922342950965771,1,1,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,3,11,0,1.679163961132496,1.5695267404707827
2,5,0.4070962968801707,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,1.554943749678799,0.7359521181706438
0,4,-0.5387606300525452,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,-1.307089922214377,0.9026670426306715
2,5,-0.09169329256980421,1,1,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,3,11,0,-1.7145322157825027,0.9860245048606855
3,2,-0.5773165032895182,1,0,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,-0.15929516838221788,-0.2643374285895229
2,3,-0.6157937712803405,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,-1.3617468152540038,-0.8478396641996202
2,3,0.5194231936296805,0,1,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,3,11,0,-0.7207705241529277,-0.5977672775095785
2,2,-1.18477784554299,0,0,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1.6891015780487917,1.0693819670906994
2,3,-0.7919088252812339,1,0,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0.9338426924103146,-0.3476948908195368
4,4,-0.5211137522916879,1,0,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,3,11,0,-1.4412477505843697,-0.43105235304955075
2,4,-1.7666138775512976,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,0.9686243516173497,-0.7644822019696063
2,5,24.140338964571637,1,0,23,9,14,18,8,1,12,4,3,1,3,6,0,0,0,0,0,0,3,11,0,0.18852142368813338,-0.6811247397395924
4,3,0.11692503071444973,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,1.1276262222780817,-0.5977672775095785
2,4,-0.7268629840914372,1,0,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,3,11,0,-0.14935755146592214,-0.5144098152795646
2,5,0.1676647171047986,0,0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,1.077938137696603,-0.43105235304955075
4,3,1.0969752397227686,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,0.64068299337959,1.6528842027007966
2,2,1.1795107481811207,0,0,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,3,11,0,-0.7207705241529277,1.5695267404707827
2,3,-1.1741661373126306,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,-0.5468622281177522,0.15244988256054653
2,5,1.7460973624361706,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,-0.13445112609147852,-0.6811247397395924
